time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
171,2,4691.0,4691.0,1.255813953488372,0,0,0,0,0,2,1460,27,1.255813953488372,0.0,0.0,0.0
172,40,332.825,332.825,645.8728323699422,1,0,0,0,0,40,1460,13967,645.8728323699422,0.0,0.0,0.0
173,16,1014.625,1014.625,43.86206896551724,1,0,0,0,0,16,1460,954,43.86206896551724,0.0,0.0,0.0
174,55,908.0909090909091,908.0909090909091,247.31428571428572,0,0,0,0,0,55,1460,5410,247.31428571428572,0.0,0.0,0.0
175,5,3069.4,3069.4,89.72727272727273,0,0,0,0,0,5,1460,1974,89.72727272727273,0.0,0.0,0.0
176,2,0.0,0.0,0.5875706214689266,1,0,0,0,0,2,1460,13,0.5875706214689266,0.0,0.0,0.0
177,3,0.0,0.0,10.067415730337078,0,0,0,0,0,3,1460,224,10.067415730337078,0.0,0.0,0.0
179,3,128.0,128.0,0.26666666666666666,0,0,0,0,0,3,1460,6,0.26666666666666666,0.0,0.0,0.0
180,1,384.0,384.0,0.26519337016574585,0,0,0,0,0,1,1460,6,0.26519337016574585,0.0,0.0,0.0
182,10,6523.7,6523.7,11.978142076502733,0,0,0,0,0,10,1460,274,11.978142076502733,0.0,0.0,0.0
186,7,459.0,459.0,6.374331550802139,0,0,0,0,0,7,1460,149,6.374331550802139,0.0,0.0,0.0
187,12,904.8333333333334,904.8333333333334,12.72340425531915,1,0,0,0,0,12,1460,299,12.72340425531915,0.0,0.0,0.0
188,3,4.0,4.0,2.455026455026455,0,0,0,0,0,3,1460,58,2.455026455026455,0.0,0.0,0.0
189,6,1754.6666666666667,1754.6666666666667,14.610526315789473,0,0,0,0,0,6,1460,347,14.610526315789473,0.0,0.0,0.0
190,6,3484.6666666666665,3484.6666666666665,9.256544502617801,0,0,0,0,0,6,1460,221,9.256544502617801,0.0,0.0,0.0
191,16,2135.125,2135.125,54.083333333333336,1,0,0,0,0,16,1460,1298,54.083333333333336,0.0,0.0,0.0
192,5,1198.2,1198.2,28.476683937823836,0,0,0,0,0,5,1460,687,28.476683937823836,0.0,0.0,0.0
195,33,6473.0,6473.0,622.3265306122449,0,0,0,0,0,33,1460,15247,622.3265306122449,0.0,0.0,0.0
